"","plot","species","year","abundance","SLA","Height","Seed_mass"
"70","D4","Lathyrus nissolia",2022,1,19.4291666666667,0.366666666666667,9.37
"71","D4","Veronica beccabunga",2022,1,41.6196697727273,0.616644444444444,0.247105263157895
"72","D5","Adoxa moschatellina",2023,1,38.45,0.0725,95.315
"73","D5","Ajuga reptans",2022,1,33.30081319,0.152125,1.47
"74","D5","Alliaria petiolata",2022,4,47.0135,0.561111111111111,2.70525
"75","D5","Atrichum undulatum",2023,1,NA,NA,NA
"76","D5","Cardamine pratensis",2022,4,22.993097899,0.327857142857143,0.6
"77","D5","Cardamine pratensis",2023,2,22.993097899,0.327857142857143,0.6
"78","D5","Centaurium erythraea",2022,1,22.4188888888889,0.18125,0.0133333333333333
"79","D5","Cirsium vulgare",2022,1,14.7780548465484,0.895469428571429,2.60755653333333
"80","D5","Cruciata laevipes",2022,1,27.1873333333333,0.3,NA
"81","D5","Dactylis glomerata",2022,1,25.6180945078378,0.27101383,0.846644654545455
"82","D5","Digitalis purpurea",2022,1,17.5768771428571,0.8573469,0.08917315
"83","D5","Dipsacus fullonum",2023,1,20.076716665,0.95,2.67266666666667
"84","D5","Euphorbia amygdaloides",2023,1,24.212,0.356666666666667,2.25
"85","D5","Geranium dissectum",2023,1,22.09254492,0.276666666666667,2.21200926666667
"86","D5","Glechoma hederacea",2022,1,35.1604444414286,0.2425,0.69
"87","D5","Hyacinthoides non-scripta",2023,1,21.2333333333333,0.2175,5.76375
"88","D5","Iris pseudacorus",2022,1,14.9235714285714,0.75,51.335
"89","D5","Juncus conglomeratus",2022,1,4.984,0.731428571428571,0.017
"90","D5","Juncus inflexus",2022,1,4.34110675358333,0.3388,0.0266666666666667
"91","D5","Kickxia elatine",2022,1,40.3,0.27125,0.4
"92","D5","Lepidium coronopus",2022,1,NA,NA,NA
"93","D5","Lepidium didymum",2023,1,NA,NA,NA
"94","D5","Lycopus europaeus",2022,1,63.076,0.6,0.291666666666667
"95","D5","Lysimachia arvensis",2023,1,NA,NA,NA
"96","D5","Mercurialis perennis",2022,1,25.6833333333333,0.244444444444444,5.82333333333333
"97","D5","Pentaglottis sempervirens",2022,4,25.302,0.51,NA
"98","D5","Pinus sylvestris",2023,1,4.92704888008837,13.1851794619612,6.86829975
"99","D5","Primula vulgaris",2022,1,28.6,0.115,0.9158
"100","D5","Prunus spinosa",2022,2,13.6342957207919,2.308,199.474305176471
"101","D5","Pulicaria dysenterica",2022,1,30.55,0.45,NA
"102","D5","Pulicaria dysenterica",2023,4,30.55,0.45,NA
"103","D5","Rabelera holostea",2023,1,NA,NA,NA
"104","D5","Scrophularia nodosa",2022,2,26,0.60625,0.11
"105","D5","Stachys palustris",2022,4,35.9991395533333,0.608333333333333,0.9725
"106","D5","Stachys palustris",2023,2,35.9991395533333,0.608333333333333,0.9725
"107","D5","Viola odorata",2022,1,29.35,0.205,3.192
"108","D6","Anemone nemorosa",2022,1,28.3736363636364,0.170555555555556,3.89666666666667
"109","D6","Argentina anserina",2022,1,NA,NA,NA
"110","D6","Artemisia vulgaris",2022,1,24.122352942,1.35,0.1665
"111","D6","Arum maculatum",2022,1,33.26,0.259166666666667,119.706
"112","D6","Cardamine pratensis",2022,3,22.993097899,0.327857142857143,0.6
"113","D6","Carex pendula",2023,1,13.3,0.5,0.665
"114","D6","Carex pseudocyperus",2023,1,22.91,0.35,NA
"115","D6","Carex remota",2023,1,25.75,0.45,0.45
"116","D6","Centaurea nigra",2022,1,25.2104347826087,0.46875,2.43444444444444
"117","D6","Centaurea nigra",2023,1,25.2104347826087,0.46875,2.43444444444444
"118","D6","Ceratophyllum demersum",2023,1,27.0711111111111,NA,NA
"119","D6","Cirsium palustre",2023,1,17.25154896,0.704666666666667,1.71333333333333
"120","D6","Cruciata laevipes",2022,4,27.1873333333333,0.3,NA
"121","D6","Datura stramonium",2022,1,25.9304849505263,1.29166666666667,10.3750769230769
"122","D6","Daucus carota",2022,1,23.0545981708824,0.450307692307692,1.12313698630137
"123","D6","Digitalis purpurea",2022,1,17.5768771428571,0.8573469,0.08917315
"124","D6","Dipsacus fullonum",2022,1,20.076716665,0.95,2.67266666666667
"125","D6","Dipsacus fullonum",2023,1,20.076716665,0.95,2.67266666666667
"126","D6","Echium vulgare",2022,2,14.45,0.511111111111111,2.71455555555556
"127","D6","Fraxinus excelsior",2023,2,12.4712907445062,19.955,64.4747434736842
"128","D6","Galium verum",2022,2,34.1835095576023,0.244409836065574,0.509378378378378
"129","D6","Galium verum",2023,2,34.1835095576023,0.244409836065574,0.509378378378378
"130","D6","Heracleum sphondylium",2023,1,21.473155992,1.35625,7.7147
"131","D6","Hyacinthoides non-scripta",2022,1,21.2333333333333,0.2175,5.76375
"132","D6","Hypericum perforatum",2022,1,29.3162470751429,0.472923076923077,0.1441903
"133","D6","Iris pseudacorus",2022,1,14.9235714285714,0.75,51.335
"134","D6","Juncus effusus",2023,1,9.21830191226316,0.796701285714286,0.02042
"135","D6","Juncus inflexus",2023,1,4.34110675358333,0.3388,0.0266666666666667
"136","D6","Knautia arvensis",2022,1,20.2207203968966,0.4069,3.050875
"137","D6","Knautia arvensis",2023,1,20.2207203968966,0.4069,3.050875
"138","D6","Lamium album",2022,1,35.809447676129,0.313090909090909,1.775
"139","D6","Lepidium didymum",2022,1,NA,NA,NA
"140","D6","Linaria vulgaris",2022,2,19.6998957135714,0.43525,0.140833333333333
"141","D6","Linaria vulgaris",2023,4,19.6998957135714,0.43525,0.140833333333333
"142","D6","Lysimachia arvensis",2023,1,NA,NA,NA
"143","D6","Lythrum salicaria",2022,1,24.204154135,0.6084,0.034
"144","D6","Malva moschata",2022,1,20.0333333333333,0.43125,NA
"145","D6","Malva moschata",2023,3,20.0333333333333,0.43125,NA
"146","D6","Medicago arabica",2022,1,32.76,0.270555555555556,3.42
"147","D6","Medicago lupulina",2022,1,24.7332256414062,0.0968755,1.51371428571429
"148","D6","Melilotus officinalis",2022,1,19.2539724515789,0.796153846153846,2.2708679245283
"149","D6","Mentha aquatica",2022,1,29.3932,0.466666666666667,0.12
"150","D6","Oenanthe crocata",2023,1,41.6,0.8,3.46
"151","D6","Orchis mascula",2022,1,18.26,0.165,NA
"152","D6","Pentaglottis sempervirens",2022,3,25.302,0.51,NA
"153","D6","Persicaria maculosa",2022,1,28.6402360869565,1.11329166666667,2.186
"154","D6","Potentilla reptans",2023,1,25.5120197681481,0.365625,0.278888888888889
"155","D6","Primula veris",2022,2,19.1466666666667,0.155555555555556,0.8496
"156","D6","Primula vulgaris",2022,2,28.6,0.115,0.9158
"157","D6","Prunella vulgaris",2022,1,29.0513089351181,0.157670307692308,0.963407676470588
"158","D6","Prunus spinosa",2022,1,13.6342957207919,2.308,199.474305176471
"159","D6","Prunus spinosa",2023,1,13.6342957207919,2.308,199.474305176471
"160","D6","Pulicaria dysenterica",2022,3,30.55,0.45,NA
"161","D6","Pulicaria dysenterica",2023,8,30.55,0.45,NA
"162","D6","Quercus robur",2022,1,13.7566803291181,17.30856,3146.87815385714
"163","D6","Rabelera holostea",2022,2,NA,NA,NA
"164","D6","Scirpus sylvaticus",2023,1,21.0407142857143,0.775,0.12225
"165","D6","Silene dioica",2022,1,39.2691578947368,0.589,0.662
"166","D6","Solanum dulcamara",2022,1,33.3669708333333,1.18181818181818,26.48972325
"167","D6","Solanum dulcamara",2023,1,33.3669708333333,1.18181818181818,26.48972325
"168","D6","Stachys palustris",2022,2,35.9991395533333,0.608333333333333,0.9725
"169","D6","Stachys palustris",2023,1,35.9991395533333,0.608333333333333,0.9725
"170","D6","Stachys sylvatica",2022,1,46.49625,0.525,1.47125
"171","D6","Stachys sylvatica",2023,1,46.49625,0.525,1.47125
"172","D6","Stellaria graminea",2022,1,32.70140609,0.2949,0.2715
"173","D6","Teucrium scorodonia",2022,1,23.7363636363636,0.261111111111111,0.7046
"174","D6","Teucrium scorodonia",2023,2,23.7363636363636,0.261111111111111,0.7046
"175","D6","Typha angustifolia",2023,1,6.84957837818182,1.5,0.164666666666667
"176","D6","Typha latifolia",2023,1,11.0634361565,1.9454546,0.155081888888889
"177","D6","Ulmus glabra",2022,1,17.080189398418,29.02,11.6028298571429
"178","D6","Veronica beccabunga",2022,1,41.6196697727273,0.616644444444444,0.247105263157895
"179","D6","Veronica serpyllifolia",2022,1,22.8613434914286,0.163888888888889,0.054556
"180","D6","Vicia cracca",2023,1,24.8359711266667,0.994,14.9495877777778
"181","D7","Cirsium arvense",2023,3,15.3333392966667,0.780030272727273,1.24347022727273
"182","D7","Epilobium hirsutum",2023,1,26.2435548666667,1.02145454545455,0.101333333333333
"183","D7","Glechoma hederacea",2022,1,35.1604444414286,0.2425,0.69
"184","D7","Helminthotheca echioides",2022,1,NA,NA,NA
"185","D7","Helminthotheca echioides",2023,1,NA,NA,NA
"186","D7","Humulus lupulus",2022,1,23.9666666666667,5,3.46
"187","D7","Lysimachia arvensis",2022,1,NA,NA,NA
"188","D7","Malva moschata",2023,1,20.0333333333333,0.43125,NA
"189","D7","Myosotis discolor",2023,1,30.3319383333333,0.240833333333333,0.221443
"190","D7","Prunus spinosa",2022,2,13.6342957207919,2.308,199.474305176471
"191","D7","Pulicaria dysenterica",2023,1,30.55,0.45,NA
"192","D7","Rabelera holostea",2022,3,NA,NA,NA
"193","D7","Ruscus aculeatus",2022,1,13.7566666666667,NA,NA
"194","D7","Scrophularia nodosa",2022,1,26,0.60625,0.11
"195","D7","Solanum nigrum",2022,1,25.225,0.6,0.675642857142857
"196","D7","Stellaria aquatica",2022,1,NA,NA,0.15
"197","D7","Veronica persica",2022,1,51.2851454275,0.59331914893617,0.541
"198","D7","Veronica serpyllifolia",2022,1,22.8613434914286,0.163888888888889,0.054556
"199","D8","Butomus umbellatus",2022,1,10.325,0.8,NA
"200","D8","Cardamine pratensis",2023,1,22.993097899,0.327857142857143,0.6
"201","D8","Cruciata laevipes",2022,1,27.1873333333333,0.3,NA
"202","D8","Malva moschata",2023,1,20.0333333333333,0.43125,NA
"203","D9","Oxalis articulata",2023,1,NA,0.35,NA
"204","E2","Galium verum",2023,1,34.1835095576023,0.244409836065574,0.509378378378378
"205","E3","Dioscorea communis",2022,1,30.3,2.1875,19.706
"206","E3","Glechoma hederacea",2022,1,35.1604444414286,0.2425,0.69
"207","E3","Lamium galeobdolon",2022,1,NA,NA,NA
"208","E3","Lysimachia punctata",2022,1,24.2,0.58125,NA
"209","E3","Prunus laurocerasus",2022,1,5.70778291362008,5.42536,250.098571428571
"210","E4","Alliaria petiolata",2023,2,47.0135,0.561111111111111,2.70525
"211","E4","Geranium dissectum",2023,2,22.09254492,0.276666666666667,2.21200926666667
"212","E4","Oenanthe crocata",2022,1,41.6,0.8,3.46
"213","E4","Pentaglottis sempervirens",2023,1,25.302,0.51,NA
"214","E4","Rabelera holostea",2023,1,NA,NA,NA
"215","E4","Trifolium dubium",2023,1,45.0880137534783,0.491946225806452,0.768378230769231
"216","E4","Trifolium repens",2023,1,31.7824236215441,0.131202595238095,0.524251348837209
"217","E4","Veronica chamaedrys",2023,1,32.5695715330645,0.2471875,0.238562131578947
"218","E4","Veronica serpyllifolia",2023,1,22.8613434914286,0.163888888888889,0.054556
"219","E5","Acer campestre",2022,1,12.8478128282563,13.1394736842105,110.945321529412
"220","E5","Agrimonia eupatoria",2022,1,18.69215021375,0.313560606060909,7.6941
"221","E5","Anemone nemorosa",2022,1,28.3736363636364,0.170555555555556,3.89666666666667
"222","E5","Argentina anserina",2023,1,NA,NA,NA
"223","E5","Cardamine pratensis",2022,4,22.993097899,0.327857142857143,0.6
"224","E5","Corylus avellana",2023,1,19.4326653124865,4.14457575757576,1096.23131416667
"225","E5","Cruciata laevipes",2022,2,27.1873333333333,0.3,NA
"226","E5","Digitalis purpurea",2022,1,17.5768771428571,0.8573469,0.08917315
"227","E5","Euphorbia amygdaloides",2022,1,24.212,0.356666666666667,2.25
"228","E5","Fraxinus excelsior",2023,2,12.4712907445062,19.955,64.4747434736842
"229","E5","Geranium robertianum",2022,1,36.6050986026087,0.27012125,1.00235255555556
"230","E5","Lilium martagon",2022,2,25.5756469566667,0.4818,7.93
"231","E5","Lotus pedunculatus",2022,1,25.936472,0.341666666666667,0.599
"232","E5","Lythrum salicaria",2023,1,24.204154135,0.6084,0.034
"233","E5","Oenanthe crocata",2023,1,41.6,0.8,3.46
"234","E5","Persicaria hydropiper",2023,1,NA,0.6,2.032
"235","E5","Polystichum aculeatum",2023,1,14.0858333333333,0.8,NA
"236","E5","Prunella vulgaris",2022,1,29.0513089351181,0.157670307692308,0.963407676470588
"237","E5","Rabelera holostea",2023,1,NA,NA,NA
"238","E5","Scrophularia nodosa",2022,1,26,0.60625,0.11
"239","E5","Stachys palustris",2022,1,35.9991395533333,0.608333333333333,0.9725
"240","E5","Stellaria graminea",2022,1,32.70140609,0.2949,0.2715
"241","E6","Arum maculatum",2023,1,33.26,0.259166666666667,119.706
"242","E6","Asplenium scolopendrium",2023,1,17.6333333333333,0.325,NA
"243","E6","Centaurea nigra",2023,1,25.2104347826087,0.46875,2.43444444444444
"244","E6","Cruciata laevipes",2022,1,27.1873333333333,0.3,NA
"245","E6","Cryphaea heteromalla",2023,2,NA,NA,NA
"246","E6","Dioscorea communis",2022,1,30.3,2.1875,19.706
"247","E6","Dryopteris filix-mas",2023,1,24.2,0.75,NA
"248","E6","Filipendula ulmaria",2022,1,22.6656623494118,0.858333333333333,0.576
"249","E6","Iris pseudacorus",2023,1,14.9235714285714,0.75,51.335
"250","E6","Linaria vulgaris",2022,2,19.6998957135714,0.43525,0.140833333333333
"251","E6","Lycopus europaeus",2022,1,63.076,0.6,0.291666666666667
"252","E6","Lysimachia vulgaris",2022,1,23.725,0.9143,0.14
"253","E6","Mentha aquatica",2022,2,29.3932,0.466666666666667,0.12
"254","E6","Oenanthe crocata",2022,1,41.6,0.8,3.46
"255","E6","Orchis mascula",2022,1,18.26,0.165,NA
"256","E6","Prunella vulgaris",2022,1,29.0513089351181,0.157670307692308,0.963407676470588
"257","E6","Pulicaria dysenterica",2022,1,30.55,0.45,NA
"258","E6","Radula complanata",2023,2,NA,NA,NA
"259","E6","Rumex obtusifolius",2023,1,30.1971184935714,0.606916666666667,1.45733333333333
"260","E6","Schoenoplectus lacustris",2022,1,NA,NA,NA
"261","E6","Sparganium erectum",2023,1,18.76,0.53125,18.71
"262","E6","Stachys palustris",2022,1,35.9991395533333,0.608333333333333,0.9725
"263","E6","Tortula truncata",2023,2,NA,NA,NA
"264","E6","Veronica persica",2023,1,51.2851454275,0.59331914893617,0.541
"265","E7","Achillea millefolium",2022,1,15.1051027596197,0.121964990991892,0.186194810810811
"266","E7","Argentina anserina",2022,1,NA,NA,NA
"267","E7","Bryum argenteum",2023,2,NA,NA,NA
"268","E7","Cardamine pratensis",2022,1,22.993097899,0.327857142857143,0.6
"269","E7","Cruciata laevipes",2022,1,27.1873333333333,0.3,NA
"270","E7","Euphorbia amygdaloides",2023,1,24.212,0.356666666666667,2.25
"271","E7","Ficaria verna",2022,1,NA,NA,NA
"272","E7","Fissidens taxifolius",2023,2,NA,NA,NA
"273","E7","Geranium robertianum",2022,1,36.6050986026087,0.27012125,1.00235255555556
"274","E7","Glechoma hederacea",2022,1,35.1604444414286,0.2425,0.69
"275","E7","Grimmia pulvinata",2023,2,NA,NA,NA
"276","E7","Homalia trichomanoides",2023,2,NA,NA,NA
"277","E7","Hypnum cupressiforme",2023,2,NA,NA,NA
"278","E7","Ilex aquifolium",2023,1,6.27795538550501,11.7487684827586,38.6608245454545
"279","E7","Kindbergia praelonga",2023,2,NA,NA,NA
"280","E7","Lotus pedunculatus",2023,1,25.936472,0.341666666666667,0.599
"281","E7","Lunularia cruciata",2023,2,NA,NA,NA
"282","E7","Lycopus europaeus",2023,1,63.076,0.6,0.291666666666667
"283","E7","Lythrum salicaria",2022,2,24.204154135,0.6084,0.034
"284","E7","Metzgeria furcata",2023,2,NA,NA,NA
"285","E7","Mnium hornum",2023,2,NA,NA,NA
"286","E7","Myriocoleopsis minutissima",2023,2,NA,NA,NA
"287","E7","Polystichum setiferum",2023,1,19.75,0.8,NA
"288","E7","Pteridium aquilinum",2022,1,17.7984489515385,1.13571428571429,NA
"289","E7","Rabelera holostea",2022,1,NA,NA,NA
"290","E7","Rumex sanguineus",2023,1,25,0.745,1.13
"291","E7","Silene dioica",2022,1,39.2691578947368,0.589,0.662
"292","E7","Taraxacum officinale",2022,1,22.427206362375,0.2625,0.65024356
"293","E7","Tortula muralis",2023,2,NA,NA,NA
"294","E7","Vicia sativa",2023,1,27.5850878118584,0.696686666666667,24.8787125
"295","E8","Acer campestre",2022,1,12.8478128282563,13.1394736842105,110.945321529412
"296","E8","Atrichum undulatum",2023,1,NA,NA,NA
"297","E8","Cruciata laevipes",2022,1,27.1873333333333,0.3,NA
"298","E8","Filipendula ulmaria",2023,1,22.6656623494118,0.858333333333333,0.576
"299","E8","Geum urbanum",2022,1,36.0021288313636,0.352272727272727,1.75013333333333
"300","E8","Lotus pedunculatus",2022,1,25.936472,0.341666666666667,0.599
"301","E8","Origanum vulgare",2022,1,22.935594005,0.409090909090909,0.109777777777778
"302","E8","Stachys palustris",2022,1,35.9991395533333,0.608333333333333,0.9725
"303","E9","Agrimonia eupatoria",2022,1,18.69215021375,0.313560606060909,7.6941
"304","E9","Centaurea nigra",2023,2,25.2104347826087,0.46875,2.43444444444444
"305","E9","Melilotus albus",2023,1,22.435231685,NA,2.00716666666667
"306","F1","Dactylorhiza maculata",2022,1,24.79,NA,NA
"307","F1","Filipendula ulmaria",2023,1,22.6656623494118,0.858333333333333,0.576
"308","F3","Hypericum calycinum",2022,1,11.5,0.32,0.45
"309","F3","Pulicaria dysenterica",2022,1,30.55,0.45,NA
"310","F3","Vicia sepium",2022,1,36.4687149142105,0.516666666666667,17.645
"311","F5","Acer campestre",2023,1,12.8478128282563,13.1394736842105,110.945321529412
"312","F5","Alliaria petiolata",2022,3,47.0135,0.561111111111111,2.70525
"313","F5","Allium ursinum",2022,2,37.25,0.31875,5.31833333333333
"314","F5","Vicia sepium",2023,1,36.4687149142105,0.516666666666667,17.645
"315","F6","Dactylorhiza maculata",2022,1,24.79,NA,NA
"316","F6","Orchis mascula",2022,1,18.26,0.165,NA
"317","F6","Symphytum officinale",2023,1,26.0168377542857,0.5047,11.13
"318","F7","Anacamptis pyramidalis",2022,1,49.8057142857143,0.3,NA
"319","F7","Argentina anserina",2022,1,NA,NA,NA
"320","F7","Bupleurum fruticosum",2022,1,NA,NA,NA
"321","F7","Epilobium parviflorum",2022,1,29.775,0.466666666666667,0.08
"322","F7","Filipendula ulmaria",2022,1,22.6656623494118,0.858333333333333,0.576
"323","F7","Geranium dissectum",2022,1,22.09254492,0.276666666666667,2.21200926666667
"324","F7","Iris foetidissima",2022,1,10.3181818181818,NA,83.5066666666667
"325","F7","Lysimachia arvensis",2023,1,NA,NA,NA
"326","F7","Oenanthe crocata",2022,1,41.6,0.8,3.46
"327","F7","Phyla nodiflora",2022,2,NA,NA,0.404
"328","F7","Phyla nodiflora",2023,1,NA,NA,0.404
"329","F7","Veronica chamaedrys",2023,1,32.5695715330645,0.2471875,0.238562131578947
"330","F8","Alisma plantago-aquatica",2023,1,29.6763636363636,0.49375,0.476266666666667
"331","F8","Orchis mascula",2022,1,18.26,0.165,NA
"332","G1","Epilobium tetragonum",2022,1,15.9,0.465625,0.114
"333","G1","Lysimachia punctata",2022,1,24.2,0.58125,NA
"334","G1","Pentaglottis sempervirens",2022,1,25.302,0.51,NA
"335","G10","Glechoma hederacea",2022,1,35.1604444414286,0.2425,0.69
"336","G3","Alliaria petiolata",2022,2,47.0135,0.561111111111111,2.70525
"337","G3","Digitalis purpurea",2022,1,17.5768771428571,0.8573469,0.08917315
"338","G3","Lotus pedunculatus",2022,1,25.936472,0.341666666666667,0.599
"339","G4","Prunella vulgaris",2023,1,29.0513089351181,0.157670307692308,0.963407676470588
"340","G5","Convolvulus arvensis",2022,1,28.7391532318519,0.207454545454545,18.3766666666667
"341","G5","Vicia hirsuta",2022,1,22.1287210711765,0.324818181818182,5.2492845
"342","G6","Alliaria petiolata",2022,1,47.0135,0.561111111111111,2.70525
"343","G6","Betonica officinalis",2023,2,NA,NA,1.1745
"344","G6","Rabelera holostea",2022,1,NA,NA,NA
"345","G6","Veronica persica",2023,1,51.2851454275,0.59331914893617,0.541
"346","G6","Vicia sepium",2022,1,36.4687149142105,0.516666666666667,17.645
"347","G7","Holcus lanatus",2022,1,32.18407764175,0.319950142857143,0.315068275862069
"348","G7","Lycopus europaeus",2023,1,63.076,0.6,0.291666666666667
"349","G8","Lamium galeobdolon",2022,1,NA,NA,NA
"350","H4","Heracleum mantegazzianum",2022,2,26.6985714285714,3.7,NA
"351","H6","Ajuga reptans",2022,1,33.30081319,0.152125,1.47
"352","H6","Cruciata laevipes",2022,1,27.1873333333333,0.3,NA
"353","H6","Lamium galeobdolon",2022,1,NA,NA,NA
"354","H6","Vicia sepium",2022,1,36.4687149142105,0.516666666666667,17.645
"355","H6","Vinca major",2022,1,15.01537,0.293333333333333,19.4088
"356","H7","Allium ursinum",2022,1,37.25,0.31875,5.31833333333333
"357","H7","Escallonia rubra",2022,1,NA,NA,NA
"358","I2","Asplenium ceterach",2023,1,18.9,0.125,NA
"359","I2","Galium aparine",2023,1,33.0207584241613,0.724702416666667,9.92278709523809
"360","I2","Lapsana communis",2023,1,44.9232892607143,0.507472571428571,0.826067142857143
"361","I2","Mercurialis perennis",2023,1,25.6833333333333,0.244444444444444,5.82333333333333
"362","I6","Allium ursinum",2022,1,37.25,0.31875,5.31833333333333
"363","I6","Lonicera periclymenum",2022,1,14.2,4.0625,5.23866666666667
"364","I7","Agrimonia eupatoria",2022,1,18.69215021375,0.313560606060909,7.6941
"365","I7","Lythrum salicaria",2023,1,24.204154135,0.6084,0.034
"366","I7","Rabelera holostea",2022,2,NA,NA,NA
"367","I7","Stellaria graminea",2023,1,32.70140609,0.2949,0.2715
"368","I7","Veronica chamaedrys",2022,1,32.5695715330645,0.2471875,0.238562131578947
"369","I8","Alliaria petiolata",2022,1,47.0135,0.561111111111111,2.70525
"370","I8","Cardamine flexuosa",2023,1,40.87157,0.25,0.1116565
"371","I8","Cardamine pratensis",2023,1,22.993097899,0.327857142857143,0.6
"372","I8","Chrysosplenium oppositifolium",2023,1,23.35,0.1,0.06
"373","I8","Euphorbia amygdaloides",2022,2,24.212,0.356666666666667,2.25
